quantile,variable,count,technology,heat_production,primary_energy,CO2_emissions,OpEx,Q,period,ssp
22,HDH,31.6,Boiler,0.5748599999999999,0.6387333333333333,0.12774666666666665,31.936666666666664,0.97284,2030s,ssp585
21,HDH,46.333333333333336,Boiler,0.5748599999999999,0.6387333333333333,0.12774666666666665,31.936666666666664,0.92862,2030s,ssp585
20,HDH,73.33333333333333,Boiler,0.5748599999999999,0.6387333333333333,0.12774666666666665,31.936666666666664,0.8844000000000001,2030s,ssp585
19,HDH,109.0,Boiler,0.5748599999999999,0.6387333333333333,0.12774666666666665,31.936666666666664,0.84018,2030s,ssp585
18,HDH,153.5,Boiler,0.5748599999999999,0.6387333333333333,0.12774666666666665,31.936666666666664,0.79596,2030s,ssp585
17,HDH,231.16666666666666,Boiler,0.5748599999999999,0.6387333333333333,0.12774666666666665,31.936666666666664,0.7517400000000001,2030s,ssp585
16,HDH,320.0,Boiler,0.5748599999999999,0.6387333333333333,0.12774666666666665,31.936666666666664,0.70752,2030s,ssp585
15,HDH,485.8333333333333,Boiler,0.5748599999999999,0.6387333333333333,0.12774666666666665,31.936666666666664,0.6633,2030s,ssp585
14,HDH,643.5,Boiler,0.5748599999999999,0.6387333333333333,0.12774666666666665,31.936666666666664,0.6190800000000001,2030s,ssp585
13,HDH,924.6666666666666,Boiler,0.57486,0.6387333333333334,0.12774666666666668,31.936666666666667,0.57486,2030s,ssp585
12,HDH,1268.6666666666667,Boiler,0.0,0.0,0.0,0.0,0.53064,2030s,ssp585
11,HDH,1764.6666666666667,Boiler,0.0,0.0,0.0,0.0,0.48642,2030s,ssp585
10,HDH,2289.5,Boiler,0.0,0.0,0.0,0.0,0.44220000000000004,2030s,ssp585
9,HDH,2627.5,Boiler,0.0,0.0,0.0,0.0,0.39798,2030s,ssp585
8,HDH,2992.6666666666665,Boiler,0.0,0.0,0.0,0.0,0.35376,2030s,ssp585
7,HDH,3381.5,Boiler,0.0,0.0,0.0,0.0,0.30954000000000004,2030s,ssp585
6,HDH,3784.6666666666665,Boiler,0.0,0.0,0.0,0.0,0.26532,2030s,ssp585
5,HDH,3995.5,Boiler,0.0,0.0,0.0,0.0,0.22110000000000002,2030s,ssp585
4,HDH,4246.0,Boiler,0.0,0.0,0.0,0.0,0.17688,2030s,ssp585
3,HDH,4364.833333333333,Boiler,0.0,0.0,0.0,0.0,0.13266,2030s,ssp585
2,HDH,4315.833333333333,Boiler,0.0,0.0,0.0,0.0,0.08844,2030s,ssp585
1,HDH,4327.666666666667,Boiler,0.0,0.0,0.0,0.0,0.04422,2030s,ssp585
29,HDH,1.5,HeatPump,0.5648031078519189,0.19566259785995457,0.029349389678993185,58.698779357986375,1.28238,2030s,ssp585
28,HDH,1.0,HeatPump,0.5213802631298703,0.1758449454063644,0.026376741810954656,52.75348362190932,1.2381600000000001,2030s,ssp585
27,HDH,3.0,HeatPump,0.47795338447637503,0.1567943851888257,0.023519157778323856,47.03831555664772,1.19394,2030s,ssp585
26,HDH,8.0,HeatPump,0.43452250243416635,0.13851815080939028,0.02077772262140854,41.555445242817086,1.14972,2030s,ssp585
25,HDH,7.666666666666667,HeatPump,0.39108764723841616,0.12102356405335485,0.018153534608003227,36.307069216006454,1.1055000000000001,2030s,ssp585
24,HDH,10.5,HeatPump,0.34764884882059643,0.10431803627499919,0.015647705441249878,31.29541088249976,1.06128,2030s,ssp585
23,HDH,16.0,HeatPump,0.3042061368122846,0.08840906980895707,0.013261360471343561,26.522720942687123,1.01706,2030s,ssp585
22,HDH,31.6,HeatPump,0.2607595405489076,0.07330425940778287,0.01099563891116743,21.99127782233486,0.97284,2030s,ssp585
21,HDH,46.333333333333336,HeatPump,0.21730908907343452,0.05901129370629587,0.00885169405594438,17.70338811188876,0.92862,2030s,ssp585
20,HDH,73.33333333333333,HeatPump,0.17385481114001133,0.04553795671329335,0.006830693506994003,13.661387013988005,0.8844000000000001,2030s,ssp585
19,HDH,109.0,HeatPump,0.1303967352175417,0.0328921293312418,0.004933819399686269,9.86763879937254,0.84018,2030s,ssp585
18,HDH,153.5,HeatPump,0.0869348894932166,0.02108179090457042,0.003162268635685563,6.324537271371127,0.79596,2030s,ssp585
17,HDH,231.16666666666666,HeatPump,0.0434693018759893,0.01011502079720519,0.0015172531195807783,3.0345062391615567,0.7517400000000001,2030s,ssp585
16,HDH,320.0,HeatPump,0.0,0.0,0.0,0.0,0.70752,2030s,ssp585
15,HDH,485.8333333333333,HeatPump,0.0,0.0,0.0,0.0,0.6633,2030s,ssp585
14,HDH,643.5,HeatPump,0.0,0.0,0.0,0.0,0.6190800000000001,2030s,ssp585
13,HDH,924.6666666666666,HeatPump,0.0,0.0,0.0,0.0,0.57486,2030s,ssp585
12,HDH,1268.6666666666667,HeatPump,0.42007664993942495,0.07675106721446853,0.01151266008217028,23.02532016434056,0.53064,2030s,ssp585
11,HDH,1764.6666666666667,HeatPump,0.48642,0.08391525149603754,0.01258728772440563,25.17457544881126,0.48642,2030s,ssp585
10,HDH,2289.5,HeatPump,0.44220000000000004,0.0717507707285413,0.010762615609281195,21.52523121856239,0.44220000000000004,2030s,ssp585
9,HDH,2627.5,HeatPump,0.39798,0.06046687286342178,0.009070030929513266,18.140061859026535,0.39798,2030s,ssp585
8,HDH,2992.6666666666665,HeatPump,0.35376,0.05007218683651806,0.007510828025477709,15.021656050955418,0.35376,2030s,ssp585
7,HDH,3381.5,HeatPump,0.30954000000000004,0.040575454694412594,0.006086318204161889,12.172636408323779,0.30954000000000004,2030s,ssp585
6,HDH,3784.6666666666665,HeatPump,0.26532,0.03198553345388788,0.004797830018083182,9.595660036166365,0.26532,2030s,ssp585
5,HDH,3995.5,HeatPump,0.22110000000000002,0.024311396998185717,0.0036467095497278576,7.293419099455715,0.22110000000000002,2030s,ssp585
4,HDH,4246.0,HeatPump,0.17688,0.01756213801092173,0.0026343207016382595,5.268641403276519,0.17688,2030s,ssp585
3,HDH,4364.833333333333,HeatPump,0.13266,0.011746969948530635,0.0017620454922795952,3.524090984559191,0.13266,2030s,ssp585
2,HDH,4315.833333333333,HeatPump,0.08844,0.0068752290521405975,0.0010312843578210895,2.062568715642179,0.08844,2030s,ssp585
1,HDH,4327.666666666667,HeatPump,0.04422,0.0029563763997994324,0.00044345645996991486,0.8869129199398297,0.04422,2030s,ssp585
29,HDH,1.5,BTES,0.1143610982014962,0.0,0.0,0.0,1.28238,2030s,ssp585
28,HDH,1.0,BTES,0.1143610982014962,0.0,0.0,0.0,1.2381600000000001,2030s,ssp585
27,HDH,3.0,BTES,0.1143610982014962,0.0,0.0,0.0,1.19394,2030s,ssp585
26,HDH,8.0,BTES,0.1143610982014962,0.0,0.0,0.0,1.14972,2030s,ssp585
25,HDH,7.666666666666667,BTES,0.1143610982014962,0.0,0.0,0.0,1.1055000000000001,2030s,ssp585
24,HDH,10.5,BTES,0.1143610982014962,0.0,0.0,0.0,1.06128,2030s,ssp585
23,HDH,16.0,BTES,0.1143610982014962,0.0,0.0,0.0,1.01706,2030s,ssp585
22,HDH,31.6,BTES,0.1143610982014962,0.0,0.0,0.0,0.97284,2030s,ssp585
21,HDH,46.333333333333336,BTES,0.1143610982014962,0.0,0.0,0.0,0.92862,2030s,ssp585
20,HDH,73.33333333333333,BTES,0.1143610982014962,0.0,0.0,0.0,0.8844000000000001,2030s,ssp585
19,HDH,109.0,BTES,0.1143610982014962,0.0,0.0,0.0,0.84018,2030s,ssp585
18,HDH,153.5,BTES,0.1143610982014962,0.0,0.0,0.0,0.79596,2030s,ssp585
17,HDH,231.16666666666666,BTES,0.1143610982014962,0.0,0.0,0.0,0.7517400000000001,2030s,ssp585
16,HDH,320.0,BTES,0.1143610982014962,0.0,0.0,0.0,0.70752,2030s,ssp585
15,HDH,485.8333333333333,BTES,0.07667247644898617,0.0,0.0,0.0,0.6633,2030s,ssp585
14,HDH,643.5,BTES,0.03855349351273439,0.0,0.0,0.0,0.6190800000000001,2030s,ssp585
13,HDH,924.6666666666666,BTES,0.0,0.0,0.0,0.0,0.57486,2030s,ssp585
12,HDH,1268.6666666666667,BTES,0.09749228927637038,0.0,0.0,0.0,0.53064,2030s,ssp585
11,HDH,1764.6666666666667,BTES,0.0,0.0,0.0,0.0,0.48642,2030s,ssp585
10,HDH,2289.5,BTES,0.0,0.0,0.0,0.0,0.44220000000000004,2030s,ssp585
9,HDH,2627.5,BTES,0.0,0.0,0.0,0.0,0.39798,2030s,ssp585
8,HDH,2992.6666666666665,BTES,0.0,0.0,0.0,0.0,0.35376,2030s,ssp585
7,HDH,3381.5,BTES,0.0,0.0,0.0,0.0,0.30954000000000004,2030s,ssp585
6,HDH,3784.6666666666665,BTES,0.0,0.0,0.0,0.0,0.26532,2030s,ssp585
5,HDH,3995.5,BTES,0.0,0.0,0.0,0.0,0.22110000000000002,2030s,ssp585
4,HDH,4246.0,BTES,0.0,0.0,0.0,0.0,0.17688,2030s,ssp585
3,HDH,4364.833333333333,BTES,0.0,0.0,0.0,0.0,0.13266,2030s,ssp585
2,HDH,4315.833333333333,BTES,0.0,0.0,0.0,0.0,0.08844,2030s,ssp585
1,HDH,4327.666666666667,BTES,0.0,0.0,0.0,0.0,0.04422,2030s,ssp585
29,HDH,1.5,unmet_demand,0.0,0.0,0.0,0.0,1.28238,2030s,ssp585
28,HDH,1.0,unmet_demand,0.0,0.0,0.0,0.0,1.2381600000000001,2030s,ssp585
27,HDH,3.0,unmet_demand,0.0,0.0,0.0,0.0,1.19394,2030s,ssp585
26,HDH,8.0,unmet_demand,0.0,0.0,0.0,0.0,1.14972,2030s,ssp585
25,HDH,7.666666666666667,unmet_demand,0.0,0.0,0.0,0.0,1.1055000000000001,2030s,ssp585
24,HDH,10.5,unmet_demand,0.0,0.0,0.0,0.0,1.06128,2030s,ssp585
23,HDH,16.0,unmet_demand,0.0,0.0,0.0,0.0,1.01706,2030s,ssp585
22,HDH,31.6,unmet_demand,0.0,0.0,0.0,0.0,0.97284,2030s,ssp585
21,HDH,46.333333333333336,unmet_demand,0.0,0.0,0.0,0.0,0.92862,2030s,ssp585
20,HDH,73.33333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.8844000000000001,2030s,ssp585
19,HDH,109.0,unmet_demand,0.0,0.0,0.0,0.0,0.84018,2030s,ssp585
18,HDH,153.5,unmet_demand,0.0,0.0,0.0,0.0,0.79596,2030s,ssp585
17,HDH,231.16666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.7517400000000001,2030s,ssp585
16,HDH,320.0,unmet_demand,0.0,0.0,0.0,0.0,0.70752,2030s,ssp585
15,HDH,485.8333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.6633,2030s,ssp585
14,HDH,643.5,unmet_demand,0.0,0.0,0.0,0.0,0.6190800000000001,2030s,ssp585
13,HDH,924.6666666666666,unmet_demand,0.0,0.0,0.0,0.0,0.57486,2030s,ssp585
12,HDH,1268.6666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.53064,2030s,ssp585
11,HDH,1764.6666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.48642,2030s,ssp585
10,HDH,2289.5,unmet_demand,0.0,0.0,0.0,0.0,0.44220000000000004,2030s,ssp585
9,HDH,2627.5,unmet_demand,0.0,0.0,0.0,0.0,0.39798,2030s,ssp585
8,HDH,2992.6666666666665,unmet_demand,0.0,0.0,0.0,0.0,0.35376,2030s,ssp585
7,HDH,3381.5,unmet_demand,0.0,0.0,0.0,0.0,0.30954000000000004,2030s,ssp585
6,HDH,3784.6666666666665,unmet_demand,0.0,0.0,0.0,0.0,0.26532,2030s,ssp585
5,HDH,3995.5,unmet_demand,0.0,0.0,0.0,0.0,0.22110000000000002,2030s,ssp585
4,HDH,4246.0,unmet_demand,0.0,0.0,0.0,0.0,0.17688,2030s,ssp585
3,HDH,4364.833333333333,unmet_demand,0.0,0.0,0.0,0.0,0.13266,2030s,ssp585
2,HDH,4315.833333333333,unmet_demand,0.0,0.0,0.0,0.0,0.08844,2030s,ssp585
1,HDH,4327.666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.04422,2030s,ssp585
29,HDH,1.0,Geothermal,0.17426631599024264,0.03462421072708474,0.0051936316090627115,10.833216188040497,1.28238,2040s,ssp126
28,HDH,1.0,Geothermal,0.1732929391778006,0.033650833914642665,0.0050476250871963994,10.528666243935573,1.2381600000000001,2040s,ssp126
27,HDH,4.75,Geothermal,0.17232448804977846,0.032682382786620556,0.004902357417993083,10.225657446995452,1.19394,2040s,ssp126
26,HDH,5.0,Geothermal,0.17136092531157537,0.031718820048417466,0.00475782300726262,9.924178128492782,1.14972,2040s,ssp126
25,HDH,8.166666666666666,Geothermal,0.17040221404414174,0.030760108780983866,0.004614016317147579,9.624216737202666,1.1055000000000001,2040s,ssp126
24,HDH,15.833333333333334,Geothermal,0.16944831769926416,0.029806212436106275,0.004470931865415941,9.325761837927317,1.06128,2040s,ssp126
23,HDH,33.333333333333336,Geothermal,0.16849920009492075,0.028857094831762863,0.004328564224764429,9.028802110042914,1.01706,2040s,ssp126
22,HDH,48.166666666666664,Geothermal,0.16755482541070651,0.027912720147548593,0.004186908022132289,8.733326346068235,0.97284,2040s,ssp126
21,HDH,75.83333333333333,Geothermal,0.16661515818332673,0.026973052920168827,0.004045957938025324,8.439323450254681,0.92862,2040s,ssp126
20,HDH,98.16666666666667,Geothermal,0.16568016330215807,0.02603805803900017,0.0039057087058500255,8.146782437197368,0.8844000000000001,2040s,ssp126
19,HDH,155.66666666666666,Geothermal,0.1647498060048752,0.025107700741717278,0.0037661551112575914,7.8556924304668305,0.84018,2040s,ssp126
18,HDH,220.0,Geothermal,0.16382405187314258,0.024181946609984673,0.0036272919914977007,7.56604266126109,0.79596,2040s,ssp126
17,HDH,263.3333333333333,Geothermal,0.1629028668283702,0.023260761565212316,0.0034891142347818474,7.277822467077649,0.7517400000000001,2040s,ssp126
16,HDH,366.0,Geothermal,0.16198621712753172,0.022344111864373843,0.003351616779656076,6.991021290405111,0.70752,2040s,ssp126
15,HDH,529.8333333333334,Geothermal,0.1610740693590444,0.021431964095886477,0.0032147946143829716,6.705628677434079,0.6633,2040s,ssp126
14,HDH,720.5,Geothermal,0.1601663904387093,0.02052428517555141,0.0030786427763327116,6.421634276786989,0.6190800000000001,2040s,ssp126
13,HDH,976.1666666666666,Geothermal,0.028786285953046553,0.0035464383572771487,0.0005319657535915723,1.10960893014347,0.57486,2040s,ssp126
12,HDH,1362.0,Geothermal,0.0,0.0,0.0,0.0,0.53064,2040s,ssp126
11,HDH,1824.6666666666667,Geothermal,0.0,0.0,0.0,0.0,0.48642,2040s,ssp126
10,HDH,2296.3333333333335,Geothermal,0.0,0.0,0.0,0.0,0.44220000000000004,2040s,ssp126
9,HDH,2635.6666666666665,Geothermal,0.0,0.0,0.0,0.0,0.39798,2040s,ssp126
8,HDH,3029.6666666666665,Geothermal,0.0,0.0,0.0,0.0,0.35376,2040s,ssp126
7,HDH,3396.6666666666665,Geothermal,0.0,0.0,0.0,0.0,0.30954000000000004,2040s,ssp126
6,HDH,3653.0,Geothermal,0.0,0.0,0.0,0.0,0.26532,2040s,ssp126
5,HDH,4088.0,Geothermal,0.0,0.0,0.0,0.0,0.22110000000000002,2040s,ssp126
4,HDH,4235.333333333333,Geothermal,0.0,0.0,0.0,0.0,0.17688,2040s,ssp126
3,HDH,4227.5,Geothermal,0.0,0.0,0.0,0.0,0.13266,2040s,ssp126
2,HDH,4239.666666666667,Geothermal,0.0,0.0,0.0,0.0,0.08844,2040s,ssp126
1,HDH,4089.8333333333335,Geothermal,0.0,0.0,0.0,0.0,0.04422,2040s,ssp126
29,HDH,1.0,Boiler,0.5661736527918114,0.629081836435346,0.12581636728706921,42.25735760551821,1.28238,2040s,ssp126
28,HDH,1.0,Boiler,0.5661736527918114,0.629081836435346,0.12581636728706921,42.25735760551821,1.2381600000000001,2040s,ssp126
27,HDH,4.75,Boiler,0.5661736527918114,0.629081836435346,0.12581636728706921,42.25735760551821,1.19394,2040s,ssp126
26,HDH,5.0,Boiler,0.5661736527918114,0.629081836435346,0.12581636728706921,42.25735760551821,1.14972,2040s,ssp126
25,HDH,8.166666666666666,Boiler,0.5661736527918114,0.629081836435346,0.12581636728706921,42.25735760551821,1.1055000000000001,2040s,ssp126
24,HDH,15.833333333333334,Boiler,0.5661736527918114,0.629081836435346,0.12581636728706921,42.25735760551821,1.06128,2040s,ssp126
23,HDH,33.333333333333336,Boiler,0.5661736527918114,0.629081836435346,0.12581636728706921,42.25735760551821,1.01706,2040s,ssp126
22,HDH,48.166666666666664,Boiler,0.5661736527918114,0.629081836435346,0.12581636728706921,42.25735760551821,0.97284,2040s,ssp126
21,HDH,75.83333333333333,Boiler,0.5661736527918114,0.629081836435346,0.12581636728706921,42.25735760551821,0.92862,2040s,ssp126
20,HDH,98.16666666666667,Boiler,0.5661736527918114,0.629081836435346,0.12581636728706921,42.25735760551821,0.8844000000000001,2040s,ssp126
19,HDH,155.66666666666666,Boiler,0.5661736527918114,0.629081836435346,0.12581636728706921,42.25735760551821,0.84018,2040s,ssp126
18,HDH,220.0,Boiler,0.5661736527918114,0.629081836435346,0.12581636728706921,42.25735760551821,0.79596,2040s,ssp126
17,HDH,263.3333333333333,Boiler,0.0,0.0,0.0,0.0,0.7517400000000001,2040s,ssp126
16,HDH,366.0,Boiler,0.0,0.0,0.0,0.0,0.70752,2040s,ssp126
15,HDH,529.8333333333334,Boiler,0.0,0.0,0.0,0.0,0.6633,2040s,ssp126
14,HDH,720.5,Boiler,0.0,0.0,0.0,0.0,0.6190800000000001,2040s,ssp126
13,HDH,976.1666666666666,Boiler,0.0,0.0,0.0,0.0,0.57486,2040s,ssp126
12,HDH,1362.0,Boiler,0.0,0.0,0.0,0.0,0.53064,2040s,ssp126
11,HDH,1824.6666666666667,Boiler,0.0,0.0,0.0,0.0,0.48642,2040s,ssp126
10,HDH,2296.3333333333335,Boiler,0.0,0.0,0.0,0.0,0.44220000000000004,2040s,ssp126
9,HDH,2635.6666666666665,Boiler,0.0,0.0,0.0,0.0,0.39798,2040s,ssp126
8,HDH,3029.6666666666665,Boiler,0.0,0.0,0.0,0.0,0.35376,2040s,ssp126
7,HDH,3396.6666666666665,Boiler,0.0,0.0,0.0,0.0,0.30954000000000004,2040s,ssp126
6,HDH,3653.0,Boiler,0.0,0.0,0.0,0.0,0.26532,2040s,ssp126
5,HDH,4088.0,Boiler,0.0,0.0,0.0,0.0,0.22110000000000002,2040s,ssp126
4,HDH,4235.333333333333,Boiler,0.0,0.0,0.0,0.0,0.17688,2040s,ssp126
3,HDH,4227.5,Boiler,0.0,0.0,0.0,0.0,0.13266,2040s,ssp126
2,HDH,4239.666666666667,Boiler,0.0,0.0,0.0,0.0,0.08844,2040s,ssp126
1,HDH,4089.8333333333335,Boiler,0.0,0.0,0.0,0.0,0.04422,2040s,ssp126
29,HDH,1.0,HeatPump,0.541940031217946,0.18774222896133438,0.028161334344200158,58.74075137752541,1.28238,2040s,ssp126
28,HDH,1.0,HeatPump,0.4986934080303881,0.16819339225308202,0.025229008837962304,52.624315223804295,1.2381600000000001,2040s,ssp126
27,HDH,4.75,HeatPump,0.45544185915841007,0.14940939559248678,0.022411409338873017,46.74718207256459,1.19394,2040s,ssp126
26,HDH,5.0,HeatPump,0.41218542189661334,0.13139748140053487,0.01970962221008023,41.11161793104866,1.14972,2040s,ssp126
25,HDH,8.166666666666666,HeatPump,0.36892413316404704,0.11416498009099399,0.0171247470136491,35.719916337662895,1.1055000000000001,2040s,ssp126
24,HDH,15.833333333333334,HeatPump,0.3256580295089244,0.09771931145696941,0.01465789671854541,30.574398795803095,1.06128,2040s,ssp126
23,HDH,33.333333333333336,HeatPump,0.28238714711326784,0.0820679860830505,0.012310197912457575,25.6774152156866,1.01706,2040s,ssp126
22,HDH,48.166666666666664,HeatPump,0.23911152179748207,0.06721860678361202,0.010082791017541804,21.031344364367737,0.97284,2040s,ssp126
21,HDH,75.83333333333333,HeatPump,0.19583118902486185,0.05317887006785115,0.007976830510177672,16.638594324118277,0.92862,2040s,ssp126
20,HDH,98.16666666666667,HeatPump,0.15254618390603059,0.03995656763215218,0.005993485144822827,12.501602959358243,0.8844000000000001,2040s,ssp126
19,HDH,155.66666666666666,HeatPump,0.1092565412033134,0.027559587880388058,0.004133938182058208,8.622838392327518,0.84018,2040s,ssp126
18,HDH,220.0,HeatPump,0.065962295335046,0.01599591747278252,0.002399387620917378,5.004799487693556,0.79596,2040s,ssp126
17,HDH,263.3333333333333,HeatPump,0.5888371331716299,0.13701853011556253,0.02055277951733438,42.87033053863361,0.7517400000000001,2040s,ssp126
16,HDH,366.0,HeatPump,0.5455337828724683,0.12155774248312204,0.018233661372468304,38.032962369296776,0.70752,2040s,ssp126
15,HDH,529.8333333333334,HeatPump,0.5022259306409556,0.10691914005874834,0.016037871008812248,33.452839344861665,0.6633,2040s,ssp126
14,HDH,720.5,HeatPump,0.4589136095612908,0.09311077560643413,0.01396661634096512,29.132481012529848,0.6190800000000001,2040s,ssp126
13,HDH,976.1666666666666,HeatPump,0.5460737140469535,0.10530105364877781,0.01579515804731667,32.946572789695715,0.57486,2040s,ssp126
12,HDH,1362.0,HeatPump,0.53064,0.09695179751733034,0.01454276962759955,30.33425918652846,0.53064,2040s,ssp126
11,HDH,1824.6666666666667,HeatPump,0.48642,0.08391525149603754,0.01258728772440563,26.25538725188162,0.48642,2040s,ssp126
10,HDH,2296.3333333333335,HeatPump,0.44220000000000004,0.0717507707285413,0.010762615609281195,22.449366920955708,0.44220000000000004,2040s,ssp126
9,HDH,2635.6666666666665,HeatPump,0.39798,0.06046687286342178,0.009070030929513266,18.918863193949864,0.39798,2040s,ssp126
8,HDH,3029.6666666666665,HeatPump,0.35376,0.05007218683651806,0.007510828025477709,15.66657589059873,0.35376,2040s,ssp126
7,HDH,3396.6666666666665,HeatPump,0.30954000000000004,0.040575454694412594,0.006086318204161889,12.69524022070392,0.30954000000000004,2040s,ssp126
6,HDH,3653.0,HeatPump,0.26532,0.03198553345388788,0.004797830018083182,10.007627365920433,0.26532,2040s,ssp126
5,HDH,4088.0,HeatPump,0.22110000000000002,0.024311396998185717,0.0036467095497278576,7.606545073057893,0.22110000000000002,2040s,ssp126
4,HDH,4235.333333333333,HeatPump,0.17688,0.01756213801092173,0.0026343207016382595,5.4948382591633305,0.17688,2040s,ssp126
3,HDH,4227.5,HeatPump,0.13266,0.011746969948530635,0.0017620454922795952,3.675389628659473,0.13266,2040s,ssp126
2,HDH,4239.666666666667,HeatPump,0.08844,0.0068752290521405975,0.0010312843578210895,2.1511203028195904,0.08844,2040s,ssp126
1,HDH,4089.8333333333335,HeatPump,0.04422,0.0029563763997994324,0.00044345645996991486,0.9249904618676252,0.04422,2040s,ssp126
29,HDH,1.0,BTES,0.1396421052631579,0.0,0.0,0.0,1.28238,2040s,ssp126
28,HDH,1.0,BTES,0.1396421052631579,0.0,0.0,0.0,1.2381600000000001,2040s,ssp126
27,HDH,4.75,BTES,0.1396421052631579,0.0,0.0,0.0,1.19394,2040s,ssp126
26,HDH,5.0,BTES,0.1396421052631579,0.0,0.0,0.0,1.14972,2040s,ssp126
25,HDH,8.166666666666666,BTES,0.1396421052631579,0.0,0.0,0.0,1.1055000000000001,2040s,ssp126
24,HDH,15.833333333333334,BTES,0.1396421052631579,0.0,0.0,0.0,1.06128,2040s,ssp126
23,HDH,33.333333333333336,BTES,0.1396421052631579,0.0,0.0,0.0,1.01706,2040s,ssp126
22,HDH,48.166666666666664,BTES,0.1396421052631579,0.0,0.0,0.0,0.97284,2040s,ssp126
21,HDH,75.83333333333333,BTES,0.1396421052631579,0.0,0.0,0.0,0.92862,2040s,ssp126
20,HDH,98.16666666666667,BTES,0.1396421052631579,0.0,0.0,0.0,0.8844000000000001,2040s,ssp126
19,HDH,155.66666666666666,BTES,0.1396421052631579,0.0,0.0,0.0,0.84018,2040s,ssp126
18,HDH,220.0,BTES,0.1396421052631579,0.0,0.0,0.0,0.79596,2040s,ssp126
17,HDH,263.3333333333333,BTES,0.1396421052631579,0.0,0.0,0.0,0.7517400000000001,2040s,ssp126
16,HDH,366.0,BTES,0.1396421052631579,0.0,0.0,0.0,0.70752,2040s,ssp126
15,HDH,529.8333333333334,BTES,0.1396421052631579,0.0,0.0,0.0,0.6633,2040s,ssp126
14,HDH,720.5,BTES,0.1396421052631579,0.0,0.0,0.0,0.6190800000000001,2040s,ssp126
13,HDH,976.1666666666666,BTES,0.025239847595769405,0.0,0.0,0.0,0.57486,2040s,ssp126
12,HDH,1362.0,BTES,0.0,0.0,0.0,0.0,0.53064,2040s,ssp126
11,HDH,1824.6666666666667,BTES,0.0,0.0,0.0,0.0,0.48642,2040s,ssp126
10,HDH,2296.3333333333335,BTES,0.0,0.0,0.0,0.0,0.44220000000000004,2040s,ssp126
9,HDH,2635.6666666666665,BTES,0.0,0.0,0.0,0.0,0.39798,2040s,ssp126
8,HDH,3029.6666666666665,BTES,0.0,0.0,0.0,0.0,0.35376,2040s,ssp126
7,HDH,3396.6666666666665,BTES,0.0,0.0,0.0,0.0,0.30954000000000004,2040s,ssp126
6,HDH,3653.0,BTES,0.0,0.0,0.0,0.0,0.26532,2040s,ssp126
5,HDH,4088.0,BTES,0.0,0.0,0.0,0.0,0.22110000000000002,2040s,ssp126
4,HDH,4235.333333333333,BTES,0.0,0.0,0.0,0.0,0.17688,2040s,ssp126
3,HDH,4227.5,BTES,0.0,0.0,0.0,0.0,0.13266,2040s,ssp126
2,HDH,4239.666666666667,BTES,0.0,0.0,0.0,0.0,0.08844,2040s,ssp126
1,HDH,4089.8333333333335,BTES,0.0,0.0,0.0,0.0,0.04422,2040s,ssp126
29,HDH,1.0,unmet_demand,0.0,0.0,0.0,0.0,1.28238,2040s,ssp126
28,HDH,1.0,unmet_demand,0.0,0.0,0.0,0.0,1.2381600000000001,2040s,ssp126
27,HDH,4.75,unmet_demand,0.0,0.0,0.0,0.0,1.19394,2040s,ssp126
26,HDH,5.0,unmet_demand,0.0,0.0,0.0,0.0,1.14972,2040s,ssp126
25,HDH,8.166666666666666,unmet_demand,0.0,0.0,0.0,0.0,1.1055000000000001,2040s,ssp126
24,HDH,15.833333333333334,unmet_demand,0.0,0.0,0.0,0.0,1.06128,2040s,ssp126
23,HDH,33.333333333333336,unmet_demand,0.0,0.0,0.0,0.0,1.01706,2040s,ssp126
22,HDH,48.166666666666664,unmet_demand,0.0,0.0,0.0,0.0,0.97284,2040s,ssp126
21,HDH,75.83333333333333,unmet_demand,0.0,0.0,0.0,0.0,0.92862,2040s,ssp126
20,HDH,98.16666666666667,unmet_demand,0.0,0.0,0.0,0.0,0.8844000000000001,2040s,ssp126
