"year","gcm","ssp","avg"
"2094","MPI-ESM1-2-HR","ssp585","13.659144975578297"
"2094","NorESM2-MM","ssp126","11.642088741474156"
"2094","NorESM2-MM","ssp245","11.414263401231548"
"2094","NorESM2-MM","ssp370","12.315381010834416"
"2094","NorESM2-MM","ssp585","14.33690082080254"
"2095","CMCC-CM2-SR5","ssp126","13.840775060321983"
"2095","CMCC-CM2-SR5","ssp245","12.985406703589279"
"2095","CMCC-CM2-SR5","ssp370","15.818392902753448"
"2095","CMCC-CM2-SR5","ssp585","15.810592130317298"
"2095","EC-Earth3-Veg","ssp126","11.293386535705855"
"2095","EC-Earth3-Veg","ssp245","13.876516909650464"
"2095","EC-Earth3-Veg","ssp370","14.938823635797931"
"2095","EC-Earth3-Veg","ssp585","16.292094149528555"
"2095","IPSL-CM6A-LR","ssp126","12.055664194369854"
"2095","IPSL-CM6A-LR","ssp245","13.267676575349157"
"2095","IPSL-CM6A-LR","ssp370","15.800154553631588"
"2095","IPSL-CM6A-LR","ssp585","17.34225885955623"
"2095","MIROC6","ssp126","10.602402462019414"
"2095","MIROC6","ssp245","12.475111765219335"
"2095","MIROC6","ssp370","13.500124045008087"
"2095","MIROC6","ssp585","14.254503633687618"
"2095","MPI-ESM1-2-HR","ssp126","10.989568213405622"
"2095","MPI-ESM1-2-HR","ssp245","11.747969842788265"
"2095","MPI-ESM1-2-HR","ssp370","13.469580546342959"
"2095","MPI-ESM1-2-HR","ssp585","13.89609661747459"
"2095","NorESM2-MM","ssp126","11.707875113110365"
"2095","NorESM2-MM","ssp245","11.515607778670226"
"2095","NorESM2-MM","ssp370","13.296575176898315"
"2095","NorESM2-MM","ssp585","13.90431171334928"
"2096","CMCC-CM2-SR5","ssp126","13.339478354837327"
"2096","CMCC-CM2-SR5","ssp245","13.983643089385046"
"2096","CMCC-CM2-SR5","ssp370","14.71704453197927"
"2096","CMCC-CM2-SR5","ssp585","15.54800769441951"
"2096","EC-Earth3-Veg","ssp126","13.243837221384013"
"2096","EC-Earth3-Veg","ssp245","13.545666821510913"
"2096","EC-Earth3-Veg","ssp370","14.7441419612711"
"2096","EC-Earth3-Veg","ssp585","16.303724619371643"
"2096","IPSL-CM6A-LR","ssp126","13.488203422768947"
"2096","IPSL-CM6A-LR","ssp245","13.881260007843464"
"2096","IPSL-CM6A-LR","ssp370","15.419947482564085"
"2096","IPSL-CM6A-LR","ssp585","17.28826834565412"
"2096","MIROC6","ssp126","11.417857857376589"
"2096","MIROC6","ssp245","12.952808286239183"
"2096","MIROC6","ssp370","13.62903937842018"
"2096","MIROC6","ssp585","14.869182081194383"
"2096","MPI-ESM1-2-HR","ssp126","10.344728332394329"
"2096","MPI-ESM1-2-HR","ssp245","13.061387360856335"
"2096","MPI-ESM1-2-HR","ssp370","13.016624463443748"
"2096","MPI-ESM1-2-HR","ssp585","14.573056545586518"
"2096","NorESM2-MM","ssp126","11.196122707589705"
"2096","NorESM2-MM","ssp245","11.327032141749816"
"2096","NorESM2-MM","ssp370","14.22511178435366"
"2096","NorESM2-MM","ssp585","13.648304325745038"
"2097","CMCC-CM2-SR5","ssp126","13.939601547738429"
"2097","CMCC-CM2-SR5","ssp245","14.215743958918148"
"2097","CMCC-CM2-SR5","ssp370","15.405306138298963"
"2097","CMCC-CM2-SR5","ssp585","15.373329497371655"
"2097","EC-Earth3-Veg","ssp126","13.102774156596869"
"2097","EC-Earth3-Veg","ssp245","14.197910482378157"
"2097","EC-Earth3-Veg","ssp370","15.670773161028738"
"2097","EC-Earth3-Veg","ssp585","16.445904502960467"
"2097","IPSL-CM6A-LR","ssp126","12.980620165154567"
"2097","IPSL-CM6A-LR","ssp245","14.254565018398441"
"2097","IPSL-CM6A-LR","ssp370","15.719641961054833"
"2097","IPSL-CM6A-LR","ssp585","16.62793005952552"
"2097","MIROC6","ssp126","11.645573618416156"
"2097","MIROC6","ssp245","12.370022575418384"
"2097","MIROC6","ssp370","14.305654395596532"
"2097","MIROC6","ssp585","13.740764958413449"
"2097","MPI-ESM1-2-HR","ssp126","10.647380242336645"
"2097","MPI-ESM1-2-HR","ssp245","12.468956798546868"
"2097","MPI-ESM1-2-HR","ssp370","12.287924504173882"
"2097","MPI-ESM1-2-HR","ssp585","14.374238341644865"
"2097","NorESM2-MM","ssp126","10.869649962862193"
"2097","NorESM2-MM","ssp245","11.84359995202737"
"2097","NorESM2-MM","ssp370","13.147642001940882"
"2097","NorESM2-MM","ssp585","14.57130524345894"
"2098","CMCC-CM2-SR5","ssp126","13.126109077619866"
"2098","CMCC-CM2-SR5","ssp245","13.996179532668805"
"2098","CMCC-CM2-SR5","ssp370","14.70897534376087"
"2098","CMCC-CM2-SR5","ssp585","15.938637659121007"
"2098","EC-Earth3-Veg","ssp126","12.97891559602361"
"2098","EC-Earth3-Veg","ssp245","14.223301307605707"
"2098","EC-Earth3-Veg","ssp370","15.25620682206915"
"2098","EC-Earth3-Veg","ssp585","16.0202240218019"
"2098","IPSL-CM6A-LR","ssp126","12.136261742755975"
"2098","IPSL-CM6A-LR","ssp245","13.427771536783384"
"2098","IPSL-CM6A-LR","ssp370","15.494741745024587"
"2098","IPSL-CM6A-LR","ssp585","16.891824127837364"
"2098","MIROC6","ssp126","12.185116123723544"
"2098","MIROC6","ssp245","12.445292238634506"
"2098","MIROC6","ssp370","14.445324539119317"
"2098","MIROC6","ssp585","15.285564471962388"
"2098","MPI-ESM1-2-HR","ssp126","12.428681626989528"
"2098","MPI-ESM1-2-HR","ssp245","11.470637417997267"
"2098","MPI-ESM1-2-HR","ssp370","13.209046247893099"
"2098","MPI-ESM1-2-HR","ssp585","14.430648726292915"
"2098","NorESM2-MM","ssp126","10.790387635944619"
"2098","NorESM2-MM","ssp245","11.283837951987108"
"2098","NorESM2-MM","ssp370","13.060655926372622"
"2098","NorESM2-MM","ssp585","14.69951276888382"
"2099","CMCC-CM2-SR5","ssp126","13.011003643031907"
"2099","CMCC-CM2-SR5","ssp245","14.222745473145848"
"2099","CMCC-CM2-SR5","ssp370","14.352087062267271"
"2099","CMCC-CM2-SR5","ssp585","17.64152287857173"
"2099","EC-Earth3-Veg","ssp126","12.759588837807947"
"2099","EC-Earth3-Veg","ssp245","12.765772582504624"
"2099","EC-Earth3-Veg","ssp370","15.512082929596238"
"2099","EC-Earth3-Veg","ssp585","15.196067031614666"
"2099","IPSL-CM6A-LR","ssp126","12.155543255864762"
"2099","IPSL-CM6A-LR","ssp245","13.23162552589196"
"2099","IPSL-CM6A-LR","ssp370","15.036446502238308"
"2099","IPSL-CM6A-LR","ssp585","17.02708400426237"
"2099","MIROC6","ssp126","12.742196102595045"
"2099","MIROC6","ssp245","13.206995797684613"
"2099","MIROC6","ssp370","13.278340748925592"
"2099","MIROC6","ssp585","15.176786019250677"
"2099","MPI-ESM1-2-HR","ssp126","11.678974997850421"
"2099","MPI-ESM1-2-HR","ssp245","12.145325913760848"
"2099","MPI-ESM1-2-HR","ssp370","13.437593677189609"
"2099","MPI-ESM1-2-HR","ssp585","14.09393382804446"
"2099","NorESM2-MM","ssp126","9.428795242277463"
"2099","NorESM2-MM","ssp245","12.307105586753819"
"2099","NorESM2-MM","ssp370","13.592947626661841"
"2099","NorESM2-MM","ssp585","14.373012799607615"
"2100","CMCC-CM2-SR5","ssp126","13.604415244218195"
"2100","CMCC-CM2-SR5","ssp245","14.440068482336073"
"2100","CMCC-CM2-SR5","ssp370","14.612134061142543"
"2100","EC-Earth3-Veg","ssp126","12.467022977959799"
"2100","EC-Earth3-Veg","ssp245","13.341748133838442"
"2100","EC-Earth3-Veg","ssp370","15.729047846882583"
"2100","EC-Earth3-Veg","ssp585","16.070921825546108"
"2100","IPSL-CM6A-LR","ssp126","10.855638252464644"
"2100","IPSL-CM6A-LR","ssp245","13.426057853464734"
"2100","IPSL-CM6A-LR","ssp370","14.737993556866476"
"2100","IPSL-CM6A-LR","ssp585","17.019896570157865"
"2100","MIROC6","ssp126","12.455334172638656"
"2100","MIROC6","ssp245","12.749135505029459"
"2100","MIROC6","ssp370","14.59291334482469"
"2100","MIROC6","ssp585","15.85290708126985"
"2100","MPI-ESM1-2-HR","ssp126","10.982571738849094"
"2100","MPI-ESM1-2-HR","ssp245","12.642433800624955"
"2100","MPI-ESM1-2-HR","ssp370","13.722100438672589"
"2100","MPI-ESM1-2-HR","ssp585","13.948942217052824"
"2100","NorESM2-MM","ssp126","11.083577648485699"
"2100","NorESM2-MM","ssp245","11.81855211210199"
"2100","NorESM2-MM","ssp370","13.52064600659377"
"2100","NorESM2-MM","ssp585","15.086501335736777"
