node,value,variable,i1,i2,i3
19,0.0,H_heat_prod,ASHP,1,21
19,0.0,H_heat_prod,E_boiler,0,18
19,0.0,H_heat_prod,GSHP,8,15
19,0.0,H_heat_prod,E_boiler,10,0
19,0.0,H_heat_prod,ASHP,10,7
19,0.0,H_heat_prod,E_boiler,3,8
19,0.0,H_heat_prod,NG_boiler,11,13
19,0.0,H_heat_prod,GSHP,1,21
19,0.0,H_heat_prod,ASHP,10,11
19,0.0,H_heat_prod,NG_boiler,5,22
19,0.0,H_heat_prod,GSHP,12,2
19,0.0,H_heat_prod,NG_boiler,13,18
19,0.0,H_heat_prod,GSHP,10,18
19,0.0,H_heat_prod,NG_boiler,11,17
19,1217.729491650867,H_heat_prod,NG_boiler,0,6
19,1266.2872647809268,H_heat_prod,NG_boiler,1,5
19,0.0,H_heat_prod,GSHP,4,8
19,0.0,H_heat_prod,NG_boiler,13,8
19,0.0,H_heat_prod,E_boiler,14,21
19,0.0,H_heat_prod,E_boiler,7,22
19,0.0,H_heat_prod,ASHP,8,11
19,0.0,H_heat_prod,GSHP,6,13
19,0.0,H_heat_prod,NG_boiler,14,4
19,0.0,H_heat_prod,GSHP,7,4
19,0.0,H_heat_prod,E_boiler,2,12
19,0.0,H_heat_prod,GSHP,14,5
19,0.0,H_heat_prod,NG_boiler,7,11
19,0.0,H_heat_prod,NG_boiler,6,18
19,0.0,H_heat_prod,GSHP,13,17
19,0.0,H_heat_prod,ASHP,1,3
19,0.0,H_heat_prod,E_boiler,5,6
19,0.0,H_heat_prod,NG_boiler,15,3
19,0.0,H_heat_prod,NG_boiler,4,16
19,0.0,H_heat_prod,GSHP,15,21
19,0.0,H_heat_prod,NG_boiler,8,17
19,341.62079093233723,H_heat_prod,GSHP,0,21
19,448.66784350247946,H_heat_prod,GSHP,1,5
19,0.0,H_heat_prod,ASHP,6,13
19,68.76148985964392,H_heat_prod,NG_boiler,1,11
19,0.0,H_heat_prod,ASHP,6,0
19,0.0,H_heat_prod,NG_boiler,12,13
19,0.0,H_heat_prod,ASHP,4,16
19,0.0,H_heat_prod,GSHP,6,11
19,0.0,H_heat_prod,E_boiler,0,10
19,0.0,H_heat_prod,NG_boiler,5,9
19,0.0,H_heat_prod,E_boiler,9,0
19,0.0,H_heat_prod,E_boiler,2,7
19,0.0,H_heat_prod,E_boiler,4,14
19,0.0,H_heat_prod,NG_boiler,13,15
19,0.0,H_heat_prod,GSHP,7,7
19,0.0,H_heat_prod,ASHP,11,22
19,0.0,H_heat_prod,GSHP,3,1
19,0.0,H_heat_prod,NG_boiler,6,11
19,0.0,H_heat_prod,GSHP,4,0
19,0.0,H_heat_prod,GSHP,10,3
19,0.0,H_heat_prod,NG_boiler,12,14
19,0.0,H_heat_prod,GSHP,4,12
19,0.0,H_heat_prod,E_boiler,1,21
19,0.0,H_heat_prod,E_boiler,10,6
19,0.0,H_heat_prod,GSHP,7,23
19,341.62079093233723,H_heat_prod,GSHP,0,5
19,0.0,H_heat_prod,E_boiler,1,4
19,0.0,H_heat_prod,NG_boiler,4,10
19,0.0,H_heat_prod,ASHP,1,5
19,0.0,H_heat_prod,E_boiler,1,11
19,0.0,H_heat_prod,NG_boiler,15,7
19,0.0,H_heat_prod,GSHP,11,2
19,0.0,H_heat_prod,GSHP,8,2
19,0.0,H_heat_prod,NG_boiler,12,1
19,0.0,H_heat_prod,NG_boiler,9,20
19,0.0,H_heat_prod,GSHP,6,14
19,0.0,H_heat_prod,E_boiler,14,8
19,0.0,H_heat_prod,ASHP,10,22
19,0.0,H_heat_prod,NG_boiler,12,19
19,0.0,H_heat_prod,NG_boiler,7,1
19,0.0,H_heat_prod,E_boiler,5,15
19,0.0,H_heat_prod,E_boiler,9,18
19,0.0,H_heat_prod,NG_boiler,5,23
19,0.0,H_heat_prod,E_boiler,4,1
19,0.0,H_heat_prod,ASHP,13,14
19,0.0,H_heat_prod,E_boiler,0,14
19,536.3325954035615,H_heat_prod,GSHP,4,7
19,0.0,H_heat_prod,E_boiler,3,9
19,0.0,H_heat_prod,E_boiler,15,19
19,0.0,H_heat_prod,NG_boiler,14,10
19,0.0,H_heat_prod,ASHP,11,14
19,0.0,H_heat_prod,E_boiler,12,16
19,0.0,H_heat_prod,NG_boiler,7,2
19,6.938633093144745,H_heat_prod,GSHP,3,11
19,0.0,H_heat_prod,E_boiler,9,6
19,0.0,H_heat_prod,NG_boiler,15,23
19,0.0,H_heat_prod,E_boiler,3,0
19,0.0,H_heat_prod,NG_boiler,7,3
19,0.0,H_heat_prod,E_boiler,0,6
19,0.0,H_heat_prod,E_boiler,4,22
19,0.0,H_heat_prod,E_boiler,3,22
19,0.0,H_heat_prod,E_boiler,1,16
19,0.0,H_heat_prod,GSHP,10,2
19,0.0,H_heat_prod,GSHP,8,3
19,448.66784350247946,H_heat_prod,GSHP,1,8
19,0.0,H_heat_prod,E_boiler,5,12
19,0.0,H_heat_prod,ASHP,12,5
19,0.0,H_heat_prod,GSHP,10,14
19,0.0,H_heat_prod,NG_boiler,3,7
19,0.0,H_heat_prod,GSHP,5,11
19,0.0,H_heat_prod,GSHP,2,0
19,0.0,H_heat_prod,ASHP,10,3
19,0.0,H_heat_prod,NG_boiler,14,11
19,0.0,H_heat_prod,GSHP,5,9
19,0.0,H_heat_prod,NG_boiler,11,2
19,0.0,H_heat_prod,ASHP,5,23
19,0.0,H_heat_prod,NG_boiler,15,15
19,0.0,H_heat_prod,ASHP,2,17
19,1538.2977041010308,H_heat_prod,ASHP,5,7
19,1217.729491650867,H_heat_prod,NG_boiler,0,1
19,0.0,H_heat_prod,NG_boiler,11,19
19,0.0,H_heat_prod,GSHP,13,11
19,0.0,H_heat_prod,NG_boiler,14,13
19,0.0,H_heat_prod,ASHP,15,17
19,20.272123941438622,H_heat_prod,NG_boiler,1,13
19,0.0,H_heat_prod,E_boiler,7,9
19,0.0,H_heat_prod,ASHP,15,4
19,0.0,H_heat_prod,GSHP,5,0
19,0.0,H_heat_prod,GSHP,13,2
19,0.0,H_heat_prod,E_boiler,10,12
19,0.0,H_heat_prod,ASHP,4,13
19,0.0,H_heat_prod,GSHP,8,16
19,0.0,H_heat_prod,GSHP,13,3
19,0.0,H_heat_prod,GSHP,2,23
19,341.62079093233723,H_heat_prod,GSHP,0,6
19,0.0,H_heat_prod,ASHP,8,4
19,0.0,H_heat_prod,E_boiler,13,16
19,0.0,H_heat_prod,ASHP,11,10
19,0.0,H_heat_prod,ASHP,6,16
19,448.66784350247946,H_heat_prod,GSHP,1,3
19,0.0,H_heat_prod,ASHP,8,15
19,0.0,H_heat_prod,E_boiler,9,21
19,0.0,H_heat_prod,E_boiler,13,21
19,0.0,H_heat_prod,GSHP,12,18
19,0.0,H_heat_prod,ASHP,7,12
19,0.0,H_heat_prod,ASHP,8,0
19,1217.729491650867,H_heat_prod,NG_boiler,0,21
19,0.0,H_heat_prod,ASHP,12,20
19,0.0,H_heat_prod,E_boiler,14,18
19,0.0,H_heat_prod,E_boiler,1,22
19,0.0,H_heat_prod,ASHP,7,17
19,0.0,H_heat_prod,GSHP,7,11
19,0.0,H_heat_prod,GSHP,12,16
19,0.0,H_heat_prod,ASHP,10,23
19,0.0,H_heat_prod,E_boiler,11,8
19,0.0,H_heat_prod,E_boiler,6,13
19,0.0,H_heat_prod,NG_boiler,15,14
19,0.0,H_heat_prod,GSHP,2,1
19,0.0,H_heat_prod,ASHP,6,19
19,0.0,H_heat_prod,E_boiler,1,1
19,0.0,H_heat_prod,E_boiler,1,5
19,0.0,H_heat_prod,ASHP,11,19
19,0.0,H_heat_prod,NG_boiler,14,18
19,0.0,H_heat_prod,NG_boiler,10,9
19,0.0,H_heat_prod,NG_boiler,5,12
19,0.0,H_heat_prod,NG_boiler,12,22
19,0.0,H_heat_prod,E_boiler,1,14
19,0.0,H_heat_prod,E_boiler,13,9
19,0.0,H_heat_prod,ASHP,4,4
19,0.0,H_heat_prod,E_boiler,15,9
19,0.0,H_heat_prod,ASHP,13,16
19,0.0,H_heat_prod,GSHP,15,23
19,0.0,H_heat_prod,NG_boiler,15,12
19,0.0,H_heat_prod,GSHP,9,11
19,0.0,H_heat_prod,E_boiler,14,10
19,0.0,H_heat_prod,NG_boiler,12,9
19,448.66784350247946,H_heat_prod,GSHP,1,2
19,0.0,H_heat_prod,E_boiler,2,15
19,0.0,H_heat_prod,NG_boiler,13,20
19,0.0,H_heat_prod,NG_boiler,15,10
19,0.0,H_heat_prod,GSHP,10,16
19,0.0,H_heat_prod,E_boiler,2,11
19,0.0,H_heat_prod,GSHP,12,10
19,0.0,H_heat_prod,E_boiler,9,14
19,0.0,H_heat_prod,E_boiler,9,10
19,0.0,H_heat_prod,ASHP,6,21
19,0.0,H_heat_prod,ASHP,2,15
19,0.0,H_heat_prod,E_boiler,6,15
19,0.0,H_heat_prod,ASHP,9,8
19,0.0,H_heat_prod,E_boiler,12,10
19,0.0,H_heat_prod,NG_boiler,5,16
19,0.0,H_heat_prod,E_boiler,11,0
19,479.54765623232583,H_heat_prod,GSHP,2,19
19,0.0,H_heat_prod,NG_boiler,5,14
19,0.0,H_heat_prod,E_boiler,3,7
19,0.0,H_heat_prod,NG_boiler,15,2
19,0.0,H_heat_prod,ASHP,15,13
19,0.0,H_heat_prod,NG_boiler,3,13
19,0.0,H_heat_prod,NG_boiler,4,17
19,0.0,H_heat_prod,E_boiler,3,6
19,0.0,H_heat_prod,GSHP,4,9
19,0.0,H_heat_prod,NG_boiler,10,6
19,0.0,H_heat_prod,E_boiler,10,22
19,0.0,H_heat_prod,GSHP,9,4
19,0.0,H_heat_prod,ASHP,12,22
19,0.0,H_heat_prod,ASHP,15,15
19,0.0,H_heat_prod,E_boiler,3,5
19,0.0,H_heat_prod,NG_boiler,14,8
19,0.0,H_heat_prod,ASHP,6,11
19,0.0,H_heat_prod,NG_boiler,8,11
19,0.0,H_heat_prod,GSHP,9,14
19,1217.729491650867,H_heat_prod,NG_boiler,0,12
19,0.0,H_heat_prod,GSHP,14,14
19,0.0,H_heat_prod,E_boiler,8,4
19,341.6207909323372,H_heat_prod,GSHP,0,18
19,0.0,H_heat_prod,E_boiler,13,14
19,0.0,H_heat_prod,NG_boiler,13,19
19,0.0,H_heat_prod,ASHP,4,21
19,341.62079093233723,H_heat_prod,GSHP,0,23
19,0.0,H_heat_prod,ASHP,4,18
19,0.0,H_heat_prod,E_boiler,1,13
19,0.0,H_heat_prod,ASHP,2,4
19,448.66784350247946,H_heat_prod,GSHP,1,14
19,0.0,H_heat_prod,GSHP,14,1
19,0.0,H_heat_prod,GSHP,8,4
19,0.0,H_heat_prod,NG_boiler,9,12
19,0.0,H_heat_prod,E_boiler,10,13
19,0.0,H_heat_prod,E_boiler,14,23
19,0.0,H_heat_prod,ASHP,6,10
19,0.0,H_heat_prod,E_boiler,12,5
19,0.0,H_heat_prod,NG_boiler,7,10
19,0.0,H_heat_prod,ASHP,13,3
19,1217.729491650867,H_heat_prod,NG_boiler,0,19
19,0.0,H_heat_prod,GSHP,9,3
19,0.0,H_heat_prod,E_boiler,14,7
19,448.66784350247946,H_heat_prod,GSHP,1,10
19,0.0,H_heat_prod,GSHP,12,11
19,0.0,H_heat_prod,ASHP,10,20
19,0.0,H_heat_prod,ASHP,15,6
19,0.0,H_heat_prod,E_boiler,6,7
19,0.0,H_heat_prod,GSHP,6,1
19,0.0,H_heat_prod,E_boiler,8,2
19,0.0,H_heat_prod,NG_boiler,12,12
19,0.0,H_heat_prod,NG_boiler,3,19
19,0.0,H_heat_prod,E_boiler,14,14
19,0.0,H_heat_prod,NG_boiler,7,5
19,0.0,H_heat_prod,ASHP,9,16
19,0.0,H_heat_prod,GSHP,12,0
19,0.0,H_heat_prod,NG_boiler,15,4
19,0.0,H_heat_prod,GSHP,10,21
19,0.0,H_heat_prod,E_boiler,0,16
19,272.71567814193986,H_heat_prod,NG_boiler,1,9
19,0.0,H_heat_prod,GSHP,7,2
19,0.0,H_heat_prod,E_boiler,5,19
19,0.0,H_heat_prod,ASHP,2,2
19,0.0,H_heat_prod,E_boiler,7,10
19,0.0,H_heat_prod,E_boiler,0,11
19,0.0,H_heat_prod,GSHP,12,23
19,0.0,H_heat_prod,E_boiler,8,15
19,0.0,H_heat_prod,NG_boiler,2,3
19,0.0,H_heat_prod,ASHP,14,16
19,0.0,H_heat_prod,E_boiler,7,11
19,0.0,H_heat_prod,E_boiler,1,6
19,0.0,H_heat_prod,NG_boiler,10,10
19,0.0,H_heat_prod,E_boiler,6,20
19,0.0,H_heat_prod,E_boiler,11,21
19,0.0,H_heat_prod,NG_boiler,11,11
19,0.0,H_heat_prod,E_boiler,9,22
19,0.0,H_heat_prod,ASHP,10,10
19,0.0,H_heat_prod,ASHP,11,5
19,0.0,H_heat_prod,ASHP,15,14
19,0.0,H_heat_prod,E_boiler,13,18
19,0.0,H_heat_prod,E_boiler,13,13
19,0.0,H_heat_prod,ASHP,3,10
19,0.0,H_heat_prod,E_boiler,0,8
19,0.0,H_heat_prod,NG_boiler,2,4
19,0.0,H_heat_prod,E_boiler,8,23
19,0.0,H_heat_prod,E_boiler,6,2
19,0.0,H_heat_prod,ASHP,12,3
19,0.0,H_heat_prod,E_boiler,3,16
19,0.0,H_heat_prod,GSHP,14,0
19,0.0,H_heat_prod,E_boiler,10,21
19,0.0,H_heat_prod,ASHP,6,4
19,0.0,H_heat_prod,GSHP,8,19
19,0.0,H_heat_prod,NG_boiler,7,20
19,0.0,H_heat_prod,ASHP,10,2
19,0.0,H_heat_prod,ASHP,2,5
19,0.0,H_heat_prod,ASHP,1,9
19,0.0,H_heat_prod,GSHP,14,16
19,0.0,H_heat_prod,NG_boiler,6,2
19,0.0,H_heat_prod,ASHP,4,22
19,0.0,H_heat_prod,ASHP,12,23
19,0.0,H_heat_prod,GSHP,4,11
19,0.0,H_heat_prod,GSHP,1,22
19,0.0,H_heat_prod,NG_boiler,6,4
19,0.0,H_heat_prod,ASHP,7,7
19,0.0,H_heat_prod,GSHP,7,12
19,0.0,H_heat_prod,ASHP,5,20
19,0.0,H_heat_prod,NG_boiler,2,15
19,0.0,H_heat_prod,E_boiler,15,23
19,0.0,H_heat_prod,ASHP,14,7
19,0.0,H_heat_prod,ASHP,7,22
19,0.0,H_heat_prod,ASHP,12,16
19,0.0,H_heat_prod,ASHP,9,22
19,0.0,H_heat_prod,GSHP,11,23
19,0.0,H_heat_prod,GSHP,14,2
19,373.1136135942361,H_heat_prod,GSHP,2,16
19,2188.081584428411,H_heat_prod,ASHP,3,7
19,0.0,H_heat_prod,GSHP,4,10
19,0.0,H_heat_prod,GSHP,13,12
19,0.0,H_heat_prod,GSHP,5,1
19,0.0,H_heat_prod,NG_boiler,2,16
19,0.0,H_heat_prod,ASHP,10,14
19,0.0,H_heat_prod,NG_boiler,7,18
19,0.0,H_heat_prod,NG_boiler,5,19
19,0.0,H_heat_prod,GSHP,4,22
19,0.0,H_heat_prod,ASHP,10,5
19,0.0,H_heat_prod,GSHP,8,17
19,0.0,H_heat_prod,ASHP,3,20
19,0.0,H_heat_prod,GSHP,8,0
19,0.0,H_heat_prod,E_boiler,6,1
19,0.0,H_heat_prod,ASHP,8,6
19,0.0,H_heat_prod,E_boiler,2,20
19,0.0,H_heat_prod,NG_boiler,1,0
19,0.0,H_heat_prod,NG_boiler,9,10
19,0.0,H_heat_prod,NG_boiler,9,16
19,0.0,H_heat_prod,GSHP,5,17
19,0.0,H_heat_prod,E_boiler,12,11
19,0.0,H_heat_prod,E_boiler,4,13
19,0.0,H_heat_prod,GSHP,7,21
19,0.0,H_heat_prod,GSHP,5,21
19,0.0,H_heat_prod,NG_boiler,14,2
19,0.0,H_heat_prod,NG_boiler,14,0
19,0.0,H_heat_prod,E_boiler,15,10
19,0.0,H_heat_prod,ASHP,9,14
19,0.0,H_heat_prod,NG_boiler,12,16
19,0.0,H_heat_prod,NG_boiler,9,3
19,0.0,H_heat_prod,E_boiler,7,7
19,0.0,H_heat_prod,E_boiler,14,6
19,0.0,H_heat_prod,NG_boiler,4,1
19,0.0,H_heat_prod,GSHP,13,4
19,0.0,H_heat_prod,GSHP,4,21
19,0.0,H_heat_prod,NG_boiler,11,22
19,0.0,H_heat_prod,ASHP,3,14
19,0.0,H_heat_prod,GSHP,5,12
19,0.0,H_heat_prod,NG_boiler,9,8
19,0.0,H_heat_prod,E_boiler,13,4
19,0.0,H_heat_prod,NG_boiler,8,16
19,0.0,H_heat_prod,GSHP,9,18
19,0.0,H_heat_prod,NG_boiler,4,20
19,0.0,H_heat_prod,ASHP,1,23
19,0.0,H_heat_prod,GSHP,6,16
19,20.841081216676685,H_heat_prod,NG_boiler,1,12
19,0.0,H_heat_prod,NG_boiler,13,12
19,0.0,H_heat_prod,E_boiler,1,15
19,0.0,H_heat_prod,GSHP,13,1
19,0.0,H_heat_prod,NG_boiler,14,17
19,0.0,H_heat_prod,GSHP,4,23
19,0.0,H_heat_prod,E_boiler,7,4
19,0.0,H_heat_prod,E_boiler,7,6
19,0.0,H_heat_prod,GSHP,6,8
19,0.0,H_heat_prod,NG_boiler,3,22
19,0.0,H_heat_prod,NG_boiler,12,5
19,0.0,H_heat_prod,NG_boiler,14,16
19,0.0,H_heat_prod,ASHP,10,21
19,0.0,H_heat_prod,ASHP,4,17
19,0.0,H_heat_prod,ASHP,1,10
19,0.0,H_heat_prod,NG_boiler,5,17
19,0.0,H_heat_prod,E_boiler,4,15
19,0.0,H_heat_prod,NG_boiler,12,6
19,0.0,H_heat_prod,ASHP,5,4
19,0.0,H_heat_prod,ASHP,10,8
19,0.0,H_heat_prod,E_boiler,4,9
19,0.0,H_heat_prod,E_boiler,11,11
19,0.0,H_heat_prod,ASHP,9,10
19,0.0,H_heat_prod,ASHP,9,1
19,0.0,H_heat_prod,ASHP,10,9
19,0.0,H_heat_prod,NG_boiler,4,22
19,528.3733416280833,H_heat_prod,GSHP,5,7
19,0.0,H_heat_prod,NG_boiler,1,21
19,0.0,H_heat_prod,NG_boiler,11,1
19,0.0,H_heat_prod,GSHP,9,8
19,0.0,H_heat_prod,ASHP,5,9
19,0.0,H_heat_prod,E_boiler,8,18
19,0.0,H_heat_prod,GSHP,7,3
19,0.0,H_heat_prod,ASHP,5,18
19,153.08543311169342,H_heat_prod,NG_boiler,1,15
19,0.0,H_heat_prod,GSHP,11,3
19,0.0,H_heat_prod,E_boiler,10,7
19,0.0,H_heat_prod,NG_boiler,3,10
19,164.67840821965365,H_heat_prod,GSHP,3,9
19,0.0,H_heat_prod,GSHP,8,9
19,0.0,H_heat_prod,NG_boiler,11,23
19,0.0,H_heat_prod,GSHP,7,0
19,0.0,H_heat_prod,ASHP,5,3
19,0.0,H_heat_prod,E_boiler,7,2
19,0.0,H_heat_prod,NG_boiler,14,20
19,0.0,H_heat_prod,NG_boiler,13,0
19,341.62079093233723,H_heat_prod,GSHP,0,1
19,0.0,H_heat_prod,GSHP,10,5
19,0.0,H_heat_prod,ASHP,12,1
19,0.0,H_heat_prod,E_boiler,12,6
19,0.0,H_heat_prod,NG_boiler,14,21
19,0.0,H_heat_prod,NG_boiler,2,9
19,0.0,H_heat_prod,GSHP,5,22
19,341.6207909323372,H_heat_prod,GSHP,0,17
19,0.0,H_heat_prod,NG_boiler,12,18
19,0.0,H_heat_prod,E_boiler,5,17
19,0.0,H_heat_prod,ASHP,8,10
19,0.0,H_heat_prod,NG_boiler,2,11
19,0.0,H_heat_prod,NG_boiler,2,20
19,0.0,H_heat_prod,E_boiler,3,3
19,982.2901318455042,H_heat_prod,ASHP,0,19
19,0.0,H_heat_prod,ASHP,15,2
19,0.0,H_heat_prod,ASHP,2,9
19,0.0,H_heat_prod,NG_boiler,3,20
19,0.0,H_heat_prod,E_boiler,10,23
19,0.0,H_heat_prod,ASHP,4,15
19,0.0,H_heat_prod,ASHP,4,8
19,0.0,H_heat_prod,NG_boiler,8,18
19,0.0,H_heat_prod,E_boiler,3,12
19,213.2044686319423,H_heat_prod,GSHP,2,14
19,0.0,H_heat_prod,ASHP,14,2
19,0.0,H_heat_prod,GSHP,5,16
19,0.0,H_heat_prod,ASHP,5,11
19,0.0,H_heat_prod,ASHP,13,1
19,0.0,H_heat_prod,E_boiler,13,12
19,0.0,H_heat_prod,E_boiler,4,4
19,0.0,H_heat_prod,E_boiler,5,5
19,341.6207909323372,H_heat_prod,GSHP,0,8
19,0.0,H_heat_prod,E_boiler,8,16
19,0.0,H_heat_prod,ASHP,3,9
19,0.0,H_heat_prod,E_boiler,5,21
19,0.0,H_heat_prod,NG_boiler,4,23
19,1266.2872647809268,H_heat_prod,NG_boiler,1,6
19,0.0,H_heat_prod,GSHP,13,23
19,0.0,H_heat_prod,E_boiler,5,16
19,506.82420136133095,H_heat_prod,GSHP,3,3
19,0.0,H_heat_prod,GSHP,8,23
19,0.0,H_heat_prod,E_boiler,8,22
19,0.0,H_heat_prod,GSHP,12,14
19,0.0,H_heat_prod,GSHP,11,11
19,0.0,H_heat_prod,E_boiler,13,20
19,0.0,H_heat_prod,ASHP,5,1
19,0.0,H_heat_prod,NG_boiler,6,23
19,0.0,H_heat_prod,ASHP,1,17
19,0.0,H_heat_prod,NG_boiler,13,4
19,0.0,H_heat_prod,NG_boiler,2,1
19,0.0,H_heat_prod,ASHP,11,2
19,1217.729491650867,H_heat_prod,NG_boiler,0,22
19,0.0,H_heat_prod,ASHP,3,16
19,0.0,H_heat_prod,GSHP,11,19
19,0.0,H_heat_prod,GSHP,8,8
19,0.0,H_heat_prod,ASHP,11,4
19,479.54765623232583,H_heat_prod,GSHP,2,5
19,0.0,H_heat_prod,E_boiler,14,17
19,0.0,H_heat_prod,NG_boiler,15,20
19,0.0,H_heat_prod,ASHP,10,0
19,0.0,H_heat_prod,GSHP,14,21
19,0.0,H_heat_prod,GSHP,6,22
19,2471.528757355272,H_heat_prod,ASHP,4,7
19,0.0,H_heat_prod,E_boiler,6,17
19,341.62079093233723,H_heat_prod,GSHP,0,3
19,0.0,H_heat_prod,ASHP,2,14
19,0.0,H_heat_prod,NG_boiler,3,2
19,1217.729491650867,H_heat_prod,NG_boiler,0,20
19,0.0,H_heat_prod,E_boiler,0,2
19,0.0,H_heat_prod,ASHP,7,2
19,0.0,H_heat_prod,E_boiler,7,23
19,0.0,H_heat_prod,E_boiler,3,1
19,0.0,H_heat_prod,GSHP,15,4
19,0.0,H_heat_prod,NG_boiler,3,18
19,1159.729973548786,H_heat_prod,ASHP,0,7
19,0.0,H_heat_prod,GSHP,13,9
19,341.62079093233723,H_heat_prod,GSHP,0,0
19,0.0,H_heat_prod,GSHP,8,6
19,0.0,H_heat_prod,GSHP,14,10
19,0.0,H_heat_prod,NG_boiler,10,5
19,0.0,H_heat_prod,E_boiler,2,22
19,0.0,H_heat_prod,E_boiler,14,3
19,0.0,H_heat_prod,GSHP,14,13
19,0.0,H_heat_prod,E_boiler,11,2
19,508.46950484238187,H_heat_prod,ASHP,0,10
19,0.0,H_heat_prod,ASHP,14,15
19,0.0,H_heat_prod,NG_boiler,3,14
19,0.0,H_heat_prod,E_boiler,2,8
19,0.0,H_heat_prod,GSHP,2,22
19,390.40765917513636,H_heat_prod,NG_boiler,1,8
19,0.0,H_heat_prod,NG_boiler,7,19
19,0.0,H_heat_prod,NG_boiler,11,16
19,0.0,H_heat_prod,NG_boiler,12,15
19,0.0,H_heat_prod,GSHP,10,15
19,192.9315787165251,H_heat_prod,GSHP,3,17
19,0.0,H_heat_prod,E_boiler,11,13
19,448.66784350247946,H_heat_prod,GSHP,1,6
19,0.0,H_heat_prod,E_boiler,7,12
19,0.0,H_heat_prod,GSHP,15,7
19,0.0,H_heat_prod,E_boiler,10,14
19,0.0,H_heat_prod,ASHP,14,1
19,0.0,H_heat_prod,GSHP,4,15
19,341.6207909323372,H_heat_prod,GSHP,0,16
19,0.0,H_heat_prod,NG_boiler,15,18
19,0.0,H_heat_prod,E_boiler,0,22
19,1275.6833878803025,H_heat_prod,NG_boiler,2,6
19,0.0,H_heat_prod,E_boiler,1,0
19,0.0,H_heat_prod,GSHP,11,0
19,0.0,H_heat_prod,ASHP,14,22
19,0.0,H_heat_prod,E_boiler,1,20
19,0.0,H_heat_prod,E_boiler,12,4
19,464.9530931659028,H_heat_prod,GSHP,2,18
19,1275.6833878803025,H_heat_prod,NG_boiler,2,5
19,341.6207909323372,H_heat_prod,GSHP,0,12
19,0.0,H_heat_prod,NG_boiler,10,22
19,0.0,H_heat_prod,ASHP,13,4
19,0.0,H_heat_prod,NG_boiler,9,9
19,0.0,H_heat_prod,ASHP,1,16
19,0.0,H_heat_prod,NG_boiler,8,19
19,0.0,H_heat_prod,NG_boiler,7,9
19,0.0,H_heat_prod,GSHP,13,16
19,0.0,H_heat_prod,GSHP,6,7
19,0.0,H_heat_prod,NG_boiler,6,15
19,0.0,H_heat_prod,E_boiler,6,21
19,0.0,H_heat_prod,NG_boiler,4,5
19,0.0,H_heat_prod,GSHP,12,19
19,0.0,H_heat_prod,GSHP,6,10
19,0.0,H_heat_prod,ASHP,8,23
19,0.0,H_heat_prod,NG_boiler,13,14
19,0.0,H_heat_prod,NG_boiler,4,6
19,815.2863967284866,H_heat_prod,ASHP,0,17
19,0.0,H_heat_prod,NG_boiler,8,7
19,0.0,H_heat_prod,ASHP,6,20
19,0.0,H_heat_prod,ASHP,4,1
19,0.0,H_heat_prod,NG_boiler,8,21
19,0.0,H_heat_prod,GSHP,4,19
19,0.0,H_heat_prod,NG_boiler,15,21
19,0.0,H_heat_prod,E_boiler,7,16
19,0.0,H_heat_prod,NG_boiler,10,11
19,0.0,H_heat_prod,ASHP,8,13
19,1217.729491650867,H_heat_prod,NG_boiler,0,23
19,0.0,H_heat_prod,GSHP,7,5
19,0.0,H_heat_prod,NG_boiler,3,6
19,528.3733416280833,H_heat_prod,GSHP,5,6
19,0.0,H_heat_prod,NG_boiler,10,18
19,0.0,H_heat_prod,E_boiler,14,0
19,0.0,H_heat_prod,ASHP,7,15
19,0.0,H_heat_prod,GSHP,6,19
19,0.0,H_heat_prod,E_boiler,3,14
19,0.0,H_heat_prod,ASHP,15,3
19,0.0,H_heat_prod,ASHP,7,20
19,0.0,H_heat_prod,ASHP,6,22
19,0.0,H_heat_prod,NG_boiler,8,8
19,0.0,H_heat_prod,GSHP,15,12
19,0.0,H_heat_prod,NG_boiler,5,2
19,0.0,H_heat_prod,ASHP,1,15
19,0.0,H_heat_prod,ASHP,11,17
19,0.0,H_heat_prod,E_boiler,7,20
19,0.0,H_heat_prod,NG_boiler,6,14
19,0.0,H_heat_prod,NG_boiler,6,13
19,0.0,H_heat_prod,GSHP,10,20
19,0.0,H_heat_prod,E_boiler,15,11
19,0.0,H_heat_prod,NG_boiler,7,13
19,0.0,H_heat_prod,GSHP,13,22
19,0.0,H_heat_prod,E_boiler,0,0
19,0.0,H_heat_prod,GSHP,11,15
19,0.0,H_heat_prod,E_boiler,3,17
19,295.32272162849404,H_heat_prod,NG_boiler,1,17
19,0.0,H_heat_prod,ASHP,4,10
19,0.0,H_heat_prod,E_boiler,3,19
19,0.0,H_heat_prod,NG_boiler,15,19
19,0.0,H_heat_prod,GSHP,6,3
19,0.0,H_heat_prod,ASHP,8,16
19,0.0,H_heat_prod,ASHP,10,6
19,0.0,H_heat_prod,GSHP,9,22
19,448.66784350247946,H_heat_prod,GSHP,1,18
19,0.0,H_heat_prod,NG_boiler,6,19
19,0.0,H_heat_prod,E_boiler,0,19
19,248.66274603771308,H_heat_prod,GSHP,3,19
19,0.0,H_heat_prod,GSHP,9,17
19,0.0,H_heat_prod,NG_boiler,4,12
19,0.0,H_heat_prod,GSHP,8,10
19,0.0,H_heat_prod,ASHP,5,16
19,0.0,H_heat_prod,E_boiler,10,19
